Id,Category
uttr-cb502a648bc14ce886a06a24c314ec98.pt,id10584
uttr-d18a5c9a2ee14dcabd093e655f5746b7.pt,id10466
uttr-7a0fe1d212ca4b20a7f52aacb7183bd4.pt,id11155
uttr-c1f97ccce753440fa2561180215f70cc.pt,id11121
uttr-096c3002f7ab4c91b8cd351b60ba9572.pt,id10339
uttr-dc8b3a005b834c89b16feb9267ab81a0.pt,id11063
uttr-c773665735be4ff1b86de47d949399b3.pt,id11167
uttr-52193d8935444d9db6891c33e1a390a0.pt,id10100
uttr-031c286728a94008858426482876230b.pt,id10594
uttr-f94a820582dc4a72ae6038f458389b88.pt,id10141
uttr-ba5377f4488b4ccf9a3978c64a0483d8.pt,id11194
uttr-d446c9d750e7421da5b04bf88f140663.pt,id10703
uttr-a0623aaa42e04353bb107fb17a150d95.pt,id10037
uttr-fe1c6639551e46488377d5219b135756.pt,id10819
uttr-019266e4687c427ba5323c7ac98716b2.pt,id11121
uttr-fce44e430e6e47d7bf1ab82a6527ec14.pt,id11230
uttr-9b0faad6679e4c449a029be8fa5a9d35.pt,id11141
uttr-a6d6d6ae95a6475fbb89be71de9acc50.pt,id10744
uttr-937d31f73c4d42afbb2222ea2f73b029.pt,id11014
uttr-6abcf57d8b384dbb822ce55960a34832.pt,id10626
uttr-058a55f630a24e52a85dc5a81e0a9164.pt,id10724
uttr-17ccbe2f6da44067b1170f277213dade.pt,id10817
uttr-fe970a3754d640f7aff0f5b996a5ed38.pt,id10971
uttr-36115b7d0ee342d29a293c82f0768641.pt,id10259
uttr-9a0ac7d3caa9490e91db4850cb656b20.pt,id11160
uttr-f162a8b2659641e89fe20dc0b94af94d.pt,id10951
uttr-a5b81d3ced094ac2af312d9e4d4e4dab.pt,id10262
uttr-2db64e376e924f1c84dfb40b1d28fd7b.pt,id10821
uttr-5330cb7b05814d559020a0d263a4845c.pt,id10066
uttr-de942caed2514e5dba1548b70a97b1ed.pt,id10539
uttr-e8b6789d57e246f2820bd0929ebdc82b.pt,id10170
uttr-911781a397de48adbb9d5805d737fbb7.pt,id10891
uttr-a81129e549bd41f9bfb03f6ab4034b93.pt,id11025
uttr-ba462959f795426fa3e9710ba3e4ec99.pt,id11154
uttr-59aa57ad82bc4fd38fb50154c1af40b6.pt,id10008
uttr-5b8d8feb6a0d4b7ca0c7cfc70482ba06.pt,id10269
uttr-a6a1c84422a14e629e69367a79207a76.pt,id11190
uttr-9344a5e1e98a417a9e20e00bbd88f27f.pt,id11001
uttr-cab7115a24464c039fbc72ed4bacb8fd.pt,id11046
uttr-8cc27c135098403cb99cc9cfc4c9bb6f.pt,id10858
uttr-adc370558dcd44da89086b4febd2e114.pt,id10902
uttr-60241f97bc6b44c3972b7ce7a6d0ebba.pt,id10059
uttr-244bf560def747849b0fe2a18925a6d7.pt,id11101
uttr-7ae3207a07304693af3f6fb6cd9abea1.pt,id10788
uttr-cdae408dff174130b72ee1ce33347ce5.pt,id10390
uttr-960a229960f441d19a0587d228eadc3c.pt,id10342
uttr-8a4a0a332dde400d9ef7da8c0d15e5b7.pt,id10257
uttr-3beb299e68e94a3aa9022ea9e7931d15.pt,id10341
uttr-7d347c965eb649e6a3632c3007d029cd.pt,id10925
uttr-488b500043f34780b8a0397d0b505242.pt,id10182
uttr-6db95883b5c9498b90314a9d456e1053.pt,id11155
uttr-4767b045b3ac4835b68028d55acb3b27.pt,id10356
uttr-0909492c6f014953b6a8d2b15dd6c5e0.pt,id10698
uttr-cd9433c3291a4670973db8cee6b3e0d7.pt,id10440
uttr-9c4e135cc88b4fb588e5ea9940583f80.pt,id10861
uttr-c8575409e5c04146a26fbc9c41e4e016.pt,id10210
uttr-30fdb596e8bd4997a428d89c3269ebbc.pt,id10237
uttr-b71eb37ef585480d9805b23e03b392a6.pt,id11088
uttr-b7b54c9733944671bd133c1e40f8f8bc.pt,id11216
uttr-9d82bd57f9d446b7ad6768ccd29927bb.pt,id10314
uttr-67f2320e9214404a89e0aa46deb8e1c7.pt,id10644
uttr-1bfc04df1bab46a6b6cad27122f2a5a7.pt,id10445
uttr-c60ae6e4570246589489556549dd0a23.pt,id10490
uttr-ddb51b913a4946709a8f41ed667df355.pt,id10045
uttr-6b71d25aab0046c78b0f294b2bfc9662.pt,id10657
uttr-7257f590b3bf47de96d20fb60e12205a.pt,id10943
uttr-f7da43ba3fac409ba2cd21abb5b07bba.pt,id11219
uttr-6edb2f796ab847298e1558cef510811a.pt,id10193
uttr-1fbde5deda8b4a1d92e31c57af3c7719.pt,id10794
uttr-359971a88db94c268cf84f53453da062.pt,id10441
uttr-d772fb5d2bd54db58951ecf208c5b759.pt,id10790
uttr-728aef3c5fb843cc9bca97c0abf27d09.pt,id10824
uttr-4de2364a92614dde8dd620e8e312da21.pt,id10379
uttr-a9a97750aa534f138583156d828e8c30.pt,id11032
uttr-86ea852616b44ec5bbeedfafe97e82f7.pt,id10108
uttr-03bb57c1e27f4362966d26e27bc96d43.pt,id10236
uttr-aca5c738b9d4413491ed5dc13a8b2826.pt,id10842
uttr-b1d2d47d7c19451dab8b653436f1e4c4.pt,id10364
uttr-1149153252c942c2b5f8a9e35503ee9e.pt,id10368
uttr-f356c50ee7e4492ca1919d05567a403a.pt,id11192
uttr-432bc65ca7cb4a15ac11054adeb3f3e8.pt,id10853
uttr-9c132d699e744ee8a2ff99ce69a3034e.pt,id11039
uttr-2b486e50b5e44b70869d8fa3e59c13d1.pt,id10181
uttr-78913f42624e4ccd93c475882642253d.pt,id10957
uttr-ddfad14fb4b544bf85fbd0abafcb63cf.pt,id10350
uttr-0237646cc84b45eda6652af728fe9844.pt,id10104
uttr-14c4024a1896476dbbddf3ce06b0250f.pt,id10586
uttr-33ae77cd17494fd4bd1ed152834791c7.pt,id11045
uttr-021ad6696781400b94988045bad5bae7.pt,id10371
uttr-1e197a3fe4d14306b29672cf1330bec4.pt,id10452
uttr-216f9af86fd6495587664c9179915017.pt,id10719
uttr-4bb3757c390b4565878c90d356318a8c.pt,id10979
uttr-e4e8fc4b0428400c8ade6a1a1089ca34.pt,id11178
uttr-d3d5521707cc4d9594325411584b779e.pt,id11111
uttr-40c206ad0a4043b5bab6041a74299c37.pt,id10786
uttr-3b63233df7a64a44b8f1196965aa18f8.pt,id11216
uttr-8efdb60e403f4356b3b9a9a5dd94274b.pt,id10078
uttr-1cf9971dcc2f43ec835eaed60cb8351e.pt,id11179
uttr-869d8422f18a48d8895b324a56b86a3f.pt,id10907
uttr-5d54e9c4635a48509008396fce06f35d.pt,id10342
uttr-a1280009339c41a68387dbca61055177.pt,id10079
uttr-7ed89348643c439185cdb05e55892a35.pt,id10170
uttr-d93fd4c09e7c4ba3a3b53e16ab444233.pt,id10233
uttr-8438e17113364b528c6ec6ae724fdbfa.pt,id10794
uttr-afc8bc30ab224e4bbbbcdddb3c61c1ee.pt,id11040
uttr-2d44a64033224b5d91984acd56a263d8.pt,id10476
uttr-f8d2138b3b2649bc82e021b09f11f016.pt,id11008
uttr-ab676656e8a048aba020011360408967.pt,id11021
uttr-6d5a42f1e4364b3894e6afe9e16f583f.pt,id10318
uttr-4425883716354285ac71ce6f2cd62841.pt,id11001
uttr-7378e1fe041f4b368a5056869391e3e4.pt,id11247
uttr-616e20532b2448e2be3223d9700ef50b.pt,id10036
uttr-32ebc3a5bd09498e8f36d110c78e52a2.pt,id10474
uttr-df1de9186d854e669d5f59637282ffdb.pt,id10207
uttr-4672f6608dcf424fb494ab13a20ddd97.pt,id10726
uttr-49f5244e0fc54bdc8f0d4154f0eb7d87.pt,id10844
uttr-05c44484107b44b4973ee61a55e6f890.pt,id10503
uttr-1d82c7ee14784af7a7cdda914d5b32dd.pt,id10758
uttr-c16b1ba7257541e085394764ffe23473.pt,id11090
uttr-408731a33a364a26b2bf8ab8eaf3950b.pt,id10425
uttr-71a8f2803dde4b538111da74d32b2096.pt,id10404
uttr-5e8b8bac61d44e79af4bfe93fee57bad.pt,id11155
uttr-d04702ce8e324d9a85eea5be1a3ee641.pt,id10466
uttr-08de834eb41c4a74b72c98a94caaa9a6.pt,id10785
uttr-e6ae70cbb3964f86b0d3270a631f67f1.pt,id10341
uttr-10c2a29b988346789437301157d17415.pt,id10830
uttr-b87b023470cd4086a28061c095842ec7.pt,id10433
uttr-6c18d72f68914e57a15f63a689ae0be0.pt,id11188
uttr-9edef4e48e0445d3bf3294e777a8f0e4.pt,id10674
uttr-b338dadca7d14da1bebd9902627adfa8.pt,id10129
uttr-a896d134796f4092bb5efe8d772dd0df.pt,id10873
uttr-46e5ef501eaa4b5dab89a310fd53f5a9.pt,id10108
uttr-6749681f8fd54347b9ca0b1e00808dfc.pt,id10623
uttr-94904fe2191e4a08a045b98d0107012e.pt,id10472
uttr-e87f97cedfb74cf9aa231d5f88199c88.pt,id10011
uttr-13bd6261a2d04d3f80aed142c579c8e3.pt,id11084
uttr-2e5f3001e14943db82d8211666e35ac2.pt,id10840
uttr-48a4e7ad3b454991bbc9714185757ba1.pt,id10080
uttr-a9d0a06c768d4ec7a87a61e01c2f1f97.pt,id11210
uttr-065e38476a0e4683ae5e35a03dbc40ef.pt,id10979
uttr-b50149e673954e7d8c07538d838e06d6.pt,id10986
uttr-9f4942da79df44c7826440c3b954ea6e.pt,id10238
uttr-12f563a130f34d9cb4838e06a1b6afd0.pt,id10662
uttr-cf2640eb7e994dc1935f7a92b0520ed2.pt,id10445
uttr-f5834d8561924720832046377c52bf84.pt,id10641
uttr-07d2bb630060419bb4ba81918620ba10.pt,id10372
uttr-1b1b929b965b4aadb64a03706a35338e.pt,id10157
uttr-97167a80aece4a139cf8b05c239285ca.pt,id10778
uttr-a838bdc7f3a8446b915a584ab65a7949.pt,id11220
uttr-83b0a779ea474504bf9deb7977289b33.pt,id11100
uttr-fec5d1687ab3423a815b87aef7e97577.pt,id10738
uttr-36801a09ac234789b128758398f1b673.pt,id11008
uttr-6c8ab3fc419e40df9bd13cba0639b56a.pt,id10331
uttr-d24617dc33614de48dc9d964dc301fa5.pt,id10623
uttr-fcdb500b7eb44caeb8bec56327690533.pt,id10207
uttr-71e7971de6144cffb85450540b6d6afe.pt,id11142
uttr-8f67715aa8b54039827a15c9123cce44.pt,id10455
uttr-da6756836891460e890ee01c3edddc42.pt,id10455
uttr-b5d04216835b46dd91faa66caf1351be.pt,id10634
uttr-d1ef0fc003fb461691c295e1cfefa411.pt,id10469
uttr-5b65415d17644fb9bb7f4cf6c012758b.pt,id10419
uttr-24b1de0dc5bd49528adc8a62ab938815.pt,id10513
uttr-10f84f1e24e941ef962804a4ec12e502.pt,id10535
uttr-4c20b510e4d0498f97ee28dd3269ca11.pt,id11044
uttr-12800a43532a4f09a6b61560cfa5172b.pt,id10930
uttr-9ad0d33b6f7b42b6a30f6b3b4efce8f0.pt,id10339
uttr-91de7b7dd7134eed968024b11d510f23.pt,id10041
uttr-653953ba6e3a48edbd3320131f8fc17a.pt,id10495
uttr-a3a21a0b1fc343d1abf31e0788e2d88a.pt,id10513
uttr-53d4243c97a34d628c5b0182c8c211c4.pt,id11024
uttr-695f32912d19410193c889dc475f20af.pt,id10967
uttr-c2baead04e41445298376616b7e3a714.pt,id11156
uttr-3eaef0714810445a99dad7f4fee7015f.pt,id10059
uttr-9171384619224a8994d3cbd4b289a8fd.pt,id10054
uttr-4cd73c8ca8f84ddaafe6b4736f307ef6.pt,id10907
uttr-8bb04a9cb6ef49bb94f262fa5d189034.pt,id10185
uttr-37ddc504439148c78aa304f7f5b7260d.pt,id10388
uttr-b2f61231bb794a91b14c2e5c71b9a99c.pt,id10837
uttr-eff858faea724f6cab48076e99110879.pt,id11001
uttr-f9114467506e4453899951b548eac9f6.pt,id10099
uttr-d04d14a7fd0540418c92a458afe16744.pt,id10571
uttr-831ef0c74080432a9c015341fb82d63e.pt,id10914
uttr-a474996cdab34c72ad613bef699d3ed1.pt,id10354
uttr-c8961439be5747eeb4feb83bc57ecf49.pt,id10456
uttr-141a39f4270b46248020a207e18a40db.pt,id10182
uttr-736eb9c531f343f5b3fb3b9f6ec61b35.pt,id11244
uttr-f16c615f15954967b675d4bbf7b42ac4.pt,id10856
uttr-3513f238750748dcab7e4bf8cfa2ae66.pt,id10586
uttr-e5fd4fa340bd4afe98e2c8ab82e76686.pt,id10147
uttr-9041c26e858d4344b2f6334af31a847f.pt,id10037
uttr-506275461fa04002bd20486cc4f9f5cd.pt,id10082
uttr-5cdf5cc1993e41e195db4611396658e1.pt,id10259
uttr-763275f6d3e44a61a876f252c4374877.pt,id10890
uttr-a94562ba899d47ed817b42e1afe7e0f6.pt,id10121
uttr-0e00b4ddf23d4f0193ac91dc16929404.pt,id10617
uttr-943af50cd25549f6b49960288a9c18c6.pt,id10125
uttr-096a581c955343d8aea22ce867624da6.pt,id10178
uttr-a0c196755ce0435a9d62405f8c93f7d7.pt,id10433
uttr-30104cc3067a4dd7b6225f5207d044c7.pt,id10313
uttr-496691c1b0bd4aa39822cafb15adacae.pt,id11191
uttr-4e81e5ef60314a80bd5b305dfc897070.pt,id10706
uttr-90ec97c361b646f5abc68bd3ee6408f5.pt,id11154
uttr-ea38a1bc29324bd1a65b3effc3553c5d.pt,id10242
uttr-88957f9d840a4e35821b5fee7c806d98.pt,id11090
uttr-07c769110af844d59dc5da24418cb00b.pt,id11041
uttr-89696e2a3aa542598b5c72286012219c.pt,id10220
uttr-9a7ceb34163349379081ee6b71791918.pt,id10058
uttr-30bcabce31764d879bd5a84b3fa56ce2.pt,id10553
uttr-a1ca865ce265474ba03cf7fef69222b2.pt,id10676
uttr-62ed5287902c491a8c5020c429642cd9.pt,id11060
uttr-1e4d25c27fa9483eb8ea8e90d8405014.pt,id10451
uttr-941d2758ea2c45fea6c5903bcc074653.pt,id10891
uttr-8fc072c32efb4cd0853b99856cfa85d0.pt,id10041
uttr-4ad8a007d6b641ccae684d6115f49549.pt,id10804
uttr-77f727dd737444128088c6c435caf179.pt,id11068
uttr-a8c407b85c404469bb9baaa8e57fe3f6.pt,id10970
uttr-7f1e2cbadd6a41fc9d93c4334f7589a4.pt,id10399
uttr-ca6ada1f93da43ea9556d2d96304d064.pt,id10838
uttr-0547c36af9ab447f93f7a06c70661d94.pt,id11173
uttr-0f3567c4a0be4911872d397379893fcd.pt,id11111
uttr-00da40e92416411aadbab8b390ece877.pt,id10410
uttr-040463fc8b464c8cb970220d4c3ca32d.pt,id11034
uttr-3f20dec94c334f0bb83f4694817c1eea.pt,id10853
uttr-1d44c7385ccf4bd8b3f8835d05e856e9.pt,id10185
uttr-6cb298c1bac24a6c830c5f5478da719a.pt,id10108
uttr-b80af4ab78544b4eb29cb8e42fa20da1.pt,id10318
uttr-538e5b87943b4b9fa19fe05ba396be20.pt,id10209
uttr-24d00d46e54240cba88ae77bc0853f50.pt,id11188
uttr-d30b8e27e40b4928a36779039f68c0c8.pt,id11178
uttr-d1b48bd2aa7d4f54a17c84aca1e89650.pt,id11173
uttr-4f07e2c2a1884be69c07ca30d1467f5a.pt,id10699
uttr-c225d9a9bcf6494fa0b12cff4aeed793.pt,id10873
uttr-24319aaa01a44117a33afaf89cec5e6b.pt,id10133
uttr-0e8d26c6e4e94ab19b09f60dc83a2188.pt,id10115
uttr-d4fdfe3a21104bd099318bd4bfbd9eef.pt,id10619
uttr-37ae421735764f72aa629dde58837e5b.pt,id10391
uttr-0deb1af5c8c249f29dd2a0669235294a.pt,id10913
uttr-feb721fb43a44d45a46d01393a25cd19.pt,id10101
uttr-70c16d61d86743b0ad6e585e8702c995.pt,id10479
uttr-7aaaafc024ce4178a765c4e02483c2bb.pt,id10710
uttr-15c9fa1359a049b3afe30e0359c94c12.pt,id11210
uttr-45248f280c9c43d7ab94750dc08502f8.pt,id10148
uttr-6f22b771c4894b5895a1831af1509905.pt,id10190
uttr-5d52c7789c4e45abbdac9cf5b874c216.pt,id10079
uttr-73410bc6914e455f8077f5452c250c16.pt,id10533
uttr-37f10969d3d54f0a964b3459ce2f2ba8.pt,id10832
uttr-6188b7e8d4d747f58f1470dd70488f2a.pt,id11142
uttr-bbb5b053e1444fab8e078c8d84ecf937.pt,id10358
uttr-ca853013bf46499c8251517416cf8706.pt,id10734
uttr-569d0a26bbec4a30bc89581297b693f8.pt,id10902
uttr-b5f99ed08aba4afd826aee30b01f06d1.pt,id10378
uttr-abdd64b65be74ad084d0a2595594d9b2.pt,id11023
uttr-84a886a03b1f4c3face6d717f374917d.pt,id11119
uttr-7c139e6c91124a809c1a621fb93d8752.pt,id11084
uttr-d21c116a7a104430b2f4f7260c4da63f.pt,id10948
uttr-41c51268dac64681991297d6ac1cfc5f.pt,id10995
uttr-594877a1142640f18518aea1e27a13dd.pt,id10659
uttr-619a158da30f4117aa8ba37fc01bb8af.pt,id10169
uttr-6cf2ac9c12124c81a4367faceeb9c28f.pt,id11109
uttr-594e1771d1744a4a9326ece178682653.pt,id10790
uttr-6c741b41e9534c479e3bd2c1ce953474.pt,id10676
uttr-c0bc604b486345888162212c56ddd914.pt,id10710
uttr-716d5378989340d39c13e25a4da9ea85.pt,id10059
uttr-d6fe5588535e485792d656c9ecd49ffa.pt,id10873
uttr-68d4303fb9b1461baec01c5d82d63ca3.pt,id10341
uttr-01b42ebfe2a54f218eae9dfbdb4f1ef7.pt,id10607
uttr-62ad055bef1542008dfa13884e94f7e5.pt,id10589
uttr-26532d995486463fb0621eb8ba3d0310.pt,id10723
uttr-dcce8be59c6b47a3bf547fc9718d9e45.pt,id11140
uttr-60dc1a56e9fb4f4595949f6850551403.pt,id10115
uttr-758c520154ee47c5bd005e4961767955.pt,id10378
uttr-0d6bb7e408d346c29f507cf34cc495e8.pt,id11134
uttr-a2d750c166624b46afd45994369e7260.pt,id10455
uttr-c7ddd31ba3b4465a94edcdd29fb522b6.pt,id11192
uttr-52e3fdce512f441782d2740408caa041.pt,id10006
uttr-6dd272652ef54afcaaa1e8d8bec89df5.pt,id10169
uttr-b1b6011c144e4c879028786f46fa77c7.pt,id10347
uttr-16f4b0c6e9d84608b42360dc7dbf2e29.pt,id10458
uttr-c725e3fe5ca64876852eb46407538419.pt,id10804
uttr-7bee4a3dfacd47878fa08dcf8756be25.pt,id10619
uttr-31fa585832b24e23941e5ac10c2fd509.pt,id10125
uttr-2a92df2f54b74849a31139a1125e5777.pt,id10148
uttr-8a88c418801b44baab20f9d7e03fea98.pt,id10139
uttr-5617c6c7f3464b8884f0d35a8e34b498.pt,id10944
uttr-07f8fca82c34464ab4e5d7a2dd320e1e.pt,id10634
uttr-6f166c5c85b04300856d925a3bdde8fd.pt,id10901
uttr-4fd9f98867584fb1a9b8b51372f95735.pt,id10259
uttr-07963ed2642f471e83f392811211dacf.pt,id10892
uttr-893be0ec3b3541d1867ed0d0f1a57581.pt,id10674
uttr-04a9473f73fe4331949520ba05a39a65.pt,id10172
uttr-a793b737798a4d8295ff7dc2c8479bb0.pt,id10785
uttr-43271d894f3342c4bf1434def4d50e97.pt,id11152
uttr-69c2844689554160a03d0532c10f326a.pt,id11251
uttr-3069ef1cbed2492995edfb190266ab13.pt,id10316
uttr-15ec2df0d5e44fac8610da59c8f0b2ca.pt,id10850
uttr-d468c5d7556148d599f77ea0c07a0b0d.pt,id10785
uttr-e63a8591d39840719106043b35cba681.pt,id11204
uttr-01a120b2e6224ee6911e4c2f70612984.pt,id10383
uttr-7faa9048b80e4d368548ed3bb56e7c78.pt,id10090
uttr-fcd54ed86ddb4f588e66c81583188e71.pt,id10169
uttr-6b49a7a18899455ba24908e8789dfb66.pt,id10655
uttr-e87190d556f94a96ae6eb2b8524c26cf.pt,id10491
uttr-d0579991864d44e48857449d75db2ecb.pt,id10708
uttr-b8a08a2a375d4bec9366a8d31bfad4e8.pt,id11112
uttr-4702def7db7d4b8b94176cf0ed853ae1.pt,id11167
uttr-1c0175a106784678aad5e15ca1cc2000.pt,id10247
uttr-9298be189e354a17ac53ab3a44880530.pt,id11198
uttr-97abf26a0e2543b3a7c3e6d75a0a4760.pt,id11133
uttr-ac606132d7784ffb8d4b2e680ada972c.pt,id10982
uttr-c6b7134139b14baabcbfc47f94842765.pt,id10943
uttr-bbecd60ea3e14d40a5bb23734f0b9df6.pt,id10379
uttr-a79f86d284144f049625a0fa408db498.pt,id10564
uttr-7eab8c298f27445b804a9d968d381e72.pt,id10203
uttr-213cce02c22647d1a61910ca8c9e9fbd.pt,id10258
uttr-691987e03863466193b3d876a0c62d69.pt,id10246
uttr-610feba9194f471ab54c13ece8eefbe8.pt,id10335
uttr-9f19c4c0d39142b5986d96ea2838b807.pt,id10113
uttr-40c6beae3d614e07a494e9e52dc6c91b.pt,id10123
uttr-964e34eaebfd487e8bb60cd31788879e.pt,id10856
uttr-94e135dc02ee4a108aefc567237a645a.pt,id11146
uttr-cd839f49b675414e872a33ae12bb48f8.pt,id10754
uttr-3b639de378af418c9534447ad3063611.pt,id10513
uttr-fa11ae02d1034fdf96cba21aa49fbb1f.pt,id10513
uttr-3ef0910580bb4903a14f52ef97d59ebd.pt,id10425
uttr-4b6b965af0804ba9b9b6e96067997875.pt,id10380
uttr-af555b5760e5425593a51e2cbd2a51a7.pt,id10886
uttr-276b3130ad5d4d869caab0577d90e0a2.pt,id10553
uttr-634e2a7688ab4a3198dde29f9419b601.pt,id10631
uttr-dd53c04383ab4d108d68f112c61a9e01.pt,id10172
uttr-be1113e101354ba4adf38bc0887e3b0a.pt,id11216
uttr-27c9a46c00704954a4c2d493fe63c77f.pt,id10059
uttr-2ff1bbb36e494b0bbfb7ecf1ae0d9462.pt,id10874
uttr-207eef0e209740c9b5869260a83b47eb.pt,id10473
uttr-3e10e7a87459429b8920dc4134b26a46.pt,id10380
uttr-20d7171067b144a4aa51175706ff37de.pt,id10761
uttr-5d281c609dc34747beae3e312724ed8c.pt,id10568
uttr-75ecc42c544d4e37b42aeb71a13af23c.pt,id10140
uttr-33f968b4efe44555ba2fb1da05a01934.pt,id10712
uttr-0347a8e9549849a19bade7d26eb91cd3.pt,id10631
uttr-ec4a1066c96c43448417a4c4b5c94be0.pt,id10445
uttr-a9f87c9aeebf40b9a5b74109e7036346.pt,id11143
uttr-b0d5fe45cb2543f5b2ece4c7beeaea65.pt,id10322
uttr-544f7c628d064aad9e3c453384b09ed5.pt,id10196
uttr-0fbcdbff35e34772b6c9d0847a5eade1.pt,id10762
uttr-9c047d4effff43328345436e98261936.pt,id10034
uttr-c8680985b71d4f4d8db398b7504fc907.pt,id11140
uttr-a080d85c7dfa4c8e828f9137b5a20306.pt,id11210
uttr-31aa38bb611a4cfabe7e74797e1caf53.pt,id10366
uttr-7018fe3d32b74eee944772b2569a6c66.pt,id10269
uttr-e24f2dd5788643bbb5780993b72073c3.pt,id11045
uttr-ba4c0902ccea44ff95cb3c66b5b205c0.pt,id10073
uttr-9753d3c7332348f6a998fe54b3b43ba8.pt,id10820
uttr-4f3c79ed2ffc4cba81149a9613948b20.pt,id10147
uttr-4db5b949e0b24e73bff94fd1c719d33a.pt,id10971
uttr-f01ea8294f744f3188459f334c2b9ed6.pt,id10973
uttr-301253b0742d4e4b9cfa96056c738391.pt,id10941
uttr-0390422d45ca43fc99032e2433dc34cc.pt,id11176
uttr-168075a4ee154a0884b8e449b3860d2e.pt,id10476
uttr-75fde3aa62d24a1a939a1338b5f41dd1.pt,id10751
uttr-a01aea2c33cf4618b714f1517a7925f1.pt,id10698
uttr-fc9710a1ff9b4a64bff90a988265b00c.pt,id10203
uttr-d449b222541e499b8da598fbf6a7a342.pt,id10951
uttr-c16d3c61067f41ae83a256fa947edafa.pt,id10390
uttr-e57a0abccb834a378113121c9ecf902c.pt,id10963
uttr-f63e199bd2b64eeeb43ef32b86497a24.pt,id11034
uttr-357e77ceaa314c0c9fb751db4895bee4.pt,id10185
uttr-1cfea5942f2a45e891ffce37f92a5ca8.pt,id10967
uttr-46c4695e63f54e299f59f47662b6f75b.pt,id10533
uttr-d923b0606c774f6ca5a2494e9180760b.pt,id10395
uttr-77f0a0c9e360429b9607f448267be181.pt,id10721
uttr-ee0550223ca448508ce2cc8f5cbb4b2a.pt,id10224
uttr-e394c9e0261347a881b742a54e42787b.pt,id11028
uttr-25ee4e9e2a7c4817a09dac4ff1e4ee16.pt,id10215
uttr-685f3e26982b491cb19b8de9fa6baa45.pt,id10069
uttr-926788803f2b462d9feb506fc03d0b44.pt,id10710
uttr-9862e97ecc63438cb3b5fad8e20ae66e.pt,id10257
uttr-50a46863ebe94f66a3484b43237bc0c0.pt,id10109
uttr-d85dede44a5440819c4ff8c482507e07.pt,id10513
uttr-1bd1c1e49b064fc3b73d37e946652bb6.pt,id10008
uttr-0bde8d5bcd2e4041930336a644172ff4.pt,id11062
uttr-80af2553649440ba913ce781267d409f.pt,id11154
uttr-1006a51b60394a138c6d07582776d733.pt,id10111
uttr-652f44fb2e734a9a8c70b5aa2d8fd52c.pt,id11039
uttr-866f6042d5a24f1f90d17742156f0c10.pt,id10634
uttr-74dfdf5e953c4f0fbb7cb03e22a2902a.pt,id10053
uttr-a715479a61434a778281c6b24ae90e94.pt,id11241
uttr-8484a9fb3e9b4b25922cce614e908a5f.pt,id11032
uttr-cf35ada60f5e4b829169893f8abbc974.pt,id10397
uttr-55316993fa5b4f85bf4274a29266690b.pt,id10513
uttr-307b6cc2a38442a283128ac7a416776e.pt,id10123
uttr-0ed97cf874624d6fb5aa0d1a7733dcc2.pt,id10710
uttr-17bd1296863b4db3b00e00ec93dcba78.pt,id11241
uttr-692068c8f544449ba91493e3940a8ea7.pt,id10125
uttr-237076c28b864adfbc3e859dc3645ed4.pt,id10203
uttr-f2fc7d51c8cd4f59913d81d30337f221.pt,id10742
uttr-5aa763a2964d495d81f3af9d6d6a083e.pt,id11075
uttr-bb9196235a1e4424b191c12e1ff3af75.pt,id11154
uttr-b248cd1644624fed863c03ab4b695f21.pt,id10115
uttr-876659eb1f514dc09ce5230ed7ff5a34.pt,id11049
uttr-55bac7b540504f5ebb8c7a1abaf7a683.pt,id10379
uttr-daafb6c027f243b280a4ab5d75e78f86.pt,id11021
uttr-0743901e28e1484bafc2ad6da78d3b97.pt,id10162
uttr-d8e79057a16c4a61ba904393d80fa134.pt,id10227
uttr-566d687c037047398b85b459b6bf020c.pt,id10037
uttr-77ca72ff821e4cc0b8f9047d3977d4a4.pt,id11094
uttr-a872e52f3f164a82b813e5aea0bb8ee6.pt,id11060
uttr-9fc91b243f56433c82c3eb8239c8a5a6.pt,id10503
uttr-0079cdbbc35c4787ac90230b928ded58.pt,id10139
uttr-7a5034c61e0b4b148f91d963e94c4e48.pt,id10392
uttr-47c183d6dfd64274a579ea2c2b19da69.pt,id10028
uttr-8b195f21146d4b878e7bfc5085e8dd00.pt,id10045
uttr-5bec602c998b412880a14c69c0353cae.pt,id10121
uttr-2b2272722b13441fa69c6dcf336cebcc.pt,id10432
uttr-4285e449c68b4dc49d071b175db0cbe4.pt,id10422
uttr-aec27f1539bd4ea7bbf2f76c3ea5e5aa.pt,id10808
uttr-90069fa9317e4cfaafbc5a3bc06a897f.pt,id10190
uttr-8628905b753f4b38bdd3af483172459a.pt,id10077
uttr-fc2762f69e224dd8a715f8a4555279f2.pt,id10884
uttr-2a1850e0f1ca428e91a34ccddb0e35be.pt,id10901
uttr-41c76aa07e464933a96d57eedab2160b.pt,id10903
uttr-672ad0430f144e7789b9782c08d902ab.pt,id10310
uttr-447d5fcdc576487bb71572630566d1b4.pt,id10686
uttr-b8487b9f339d43cd96e9cbc80c88bf3a.pt,id10330
uttr-8af343829d94466dbd7e92e340ec1173.pt,id10610
uttr-4438006f42714ad8b3a3403f2e6e8741.pt,id10562
uttr-470f9a3eea3d42e6a9ec0cb4f4f41930.pt,id10546
uttr-a6e7d1b44b864834993e193fed966fb2.pt,id11230
